locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKMGFOCH_05936	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
AKMGFOCH_05937	CDS	1692	aspT_1			Aspartate/alanine antiporter
AKMGFOCH_05938	CDS	1815	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
AKMGFOCH_05939	CDS	1704	aspT_2			Aspartate/alanine antiporter
AKMGFOCH_05940	CDS	1827	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AKMGFOCH_05941	CDS	642		1.11.1.15	COG0450	Peroxiredoxin
AKMGFOCH_05942	CDS	1029	sbp		COG1613	Sulfate-binding protein
AKMGFOCH_05943	CDS	891	cysT		COG0555	Sulfate transport system permease protein CysT
AKMGFOCH_05944	CDS	900	cysW		COG4208	Sulfate transport system permease protein CysW
AKMGFOCH_05945	CDS	1065	cysA_3	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AKMGFOCH_05946	CDS	747	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
AKMGFOCH_05947	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
AKMGFOCH_05948	CDS	1299	cysNC		COG0529	Bifunctional enzyme CysN/CysC
AKMGFOCH_05949	CDS	1416				hypothetical protein
AKMGFOCH_05950	CDS	456				hypothetical protein
AKMGFOCH_05951	CDS	873				hypothetical protein
AKMGFOCH_05952	CDS	381	rplS		COG0335	50S ribosomal protein L19
AKMGFOCH_05953	CDS	732	nudL	3.6.1.-		putative Nudix hydrolase NudL
AKMGFOCH_05954	CDS	963	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
AKMGFOCH_05955	CDS	1251	htpX_1	3.4.24.-		Protease HtpX
AKMGFOCH_05956	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
AKMGFOCH_05957	CDS	627	nnr_2		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AKMGFOCH_05958	CDS	930	paaX		COG3327	Transcriptional repressor PaaX
AKMGFOCH_05959	CDS	990	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
AKMGFOCH_05960	CDS	285	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
AKMGFOCH_05961	CDS	765	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
AKMGFOCH_05962	CDS	507	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
AKMGFOCH_05963	CDS	1089	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
AKMGFOCH_05964	CDS	1665	astD	1.2.1.71		N-succinylglutamate 5-semialdehyde dehydrogenase
AKMGFOCH_05965	CDS	789	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
AKMGFOCH_05966	CDS	474	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
AKMGFOCH_05967	CDS	1317	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
AKMGFOCH_05968	CDS	1401	norM		COG0534	Multidrug resistance protein NorM
AKMGFOCH_05969	CDS	1785				hypothetical protein
AKMGFOCH_05970	CDS	267	rpmE2		COG0254	50S ribosomal protein L31 type B
AKMGFOCH_05971	CDS	849	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
AKMGFOCH_05972	CDS	630	kynB	3.5.1.9	COG1878	Kynurenine formamidase
AKMGFOCH_05973	CDS	678				hypothetical protein
AKMGFOCH_05974	CDS	477	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
AKMGFOCH_05975	CDS	984	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
AKMGFOCH_05976	CDS	645	nagL_3	5.2.1.4		Maleylpyruvate isomerase
AKMGFOCH_05977	CDS	1470				hypothetical protein
AKMGFOCH_05978	CDS	1344	qseC_5	2.7.13.3		Sensor protein QseC
AKMGFOCH_05979	CDS	660	qseB_5			Transcriptional regulatory protein QseB
AKMGFOCH_05980	tRNA	76				tRNA-Thr(cgt)
AKMGFOCH_05981	tRNA	76				tRNA-Asn(gtt)
AKMGFOCH_05982	CDS	1314	yciC_2		COG0523	Putative metal chaperone YciC
AKMGFOCH_05983	CDS	1008	yjiA_2	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
AKMGFOCH_05984	CDS	900	dmlR_34			HTH-type transcriptional regulator DmlR
AKMGFOCH_05985	tRNA	77				tRNA-Met(cat)
AKMGFOCH_05986	CDS	1209	scpB			Segregation and condensation protein B
AKMGFOCH_05987	CDS	1737				hypothetical protein
AKMGFOCH_05988	CDS	462	rimP			Ribosome maturation factor RimP
AKMGFOCH_05989	CDS	1479	nusA		COG0195	Transcription termination/antitermination protein NusA
AKMGFOCH_05990	CDS	3054	infB			Translation initiation factor IF-2
AKMGFOCH_05991	CDS	402	rbfA		COG0858	30S ribosome-binding factor
AKMGFOCH_05992	CDS	750	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AKMGFOCH_05993	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
AKMGFOCH_05994	CDS	393				hypothetical protein
AKMGFOCH_05995	CDS	861	argP_6			HTH-type transcriptional regulator ArgP
AKMGFOCH_05996	CDS	945	hdfR_15			HTH-type transcriptional regulator HdfR
AKMGFOCH_05997	CDS	984				hypothetical protein
AKMGFOCH_05998	CDS	1425	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
AKMGFOCH_05999	CDS	627				hypothetical protein
AKMGFOCH_06000	CDS	2718	polA	2.7.7.7	COG0258	DNA polymerase I
AKMGFOCH_06001	CDS	840	zupT_2			Zinc transporter ZupT
AKMGFOCH_06002	CDS	789	clcD_2	3.1.1.45		Carboxymethylenebutenolidase
AKMGFOCH_06003	CDS	1662				hypothetical protein
AKMGFOCH_06004	CDS	1392	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
AKMGFOCH_06005	CDS	882	htpX_2	3.4.24.-	COG0501	Protease HtpX
AKMGFOCH_06006	CDS	840	cntI_2			Pseudopaline exporter CntI
AKMGFOCH_06007	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
AKMGFOCH_06008	CDS	570	phnZ_1	1.13.11.78		2-amino-1-hydroxyethylphosphonate dioxygenase (glycine-forming)
AKMGFOCH_06009	CDS	864	cmpR_13			HTH-type transcriptional activator CmpR
AKMGFOCH_06010	CDS	1131	cysA_4	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AKMGFOCH_06011	CDS	1794				hypothetical protein
AKMGFOCH_06012	CDS	822	phnX_2	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
AKMGFOCH_06013	CDS	1023			COG1840	putative protein
AKMGFOCH_06014	CDS	1131	soxA	1.5.3.1		Monomeric sarcosine oxidase
AKMGFOCH_06015	CDS	1149	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
AKMGFOCH_06016	CDS	1011	wecH	2.3.1.-		O-acetyltransferase WecH
AKMGFOCH_06017	CDS	969				hypothetical protein
AKMGFOCH_06018	CDS	849	tsaQ1_3			HTH-type transcriptional regulator TsaQ1/TsaQ2
AKMGFOCH_06019	CDS	267	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
AKMGFOCH_06020	CDS	912	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
AKMGFOCH_06021	CDS	1863	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
AKMGFOCH_06022	CDS	798	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
AKMGFOCH_06023	CDS	915				hypothetical protein
AKMGFOCH_06024	CDS	375	rpsF		COG0360	30S ribosomal protein S6
AKMGFOCH_06025	CDS	324	priB			Primosomal replication protein N
AKMGFOCH_06026	CDS	273				hypothetical protein
AKMGFOCH_06027	CDS	456	rplI		COG0359	50S ribosomal protein L9
AKMGFOCH_06028	CDS	840				hypothetical protein
AKMGFOCH_06029	CDS	1383	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
AKMGFOCH_06030	CDS	978				hypothetical protein
AKMGFOCH_06031	CDS	981	pdxA2_4	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
AKMGFOCH_06032	CDS	312				hypothetical protein
AKMGFOCH_06033	CDS	459	asnC_2		COG1522	Regulatory protein AsnC
AKMGFOCH_06034	CDS	606				hypothetical protein
AKMGFOCH_06035	CDS	246				hypothetical protein
AKMGFOCH_06036	CDS	255				hypothetical protein
AKMGFOCH_06037	CDS	567				hypothetical protein
AKMGFOCH_06038	CDS	1440	norG_3		COG1167	HTH-type transcriptional regulator NorG
AKMGFOCH_06039	tRNA	77				tRNA-Met(cat)
AKMGFOCH_06040	CDS	345				hypothetical protein
AKMGFOCH_06041	CDS	1251	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
AKMGFOCH_06042	CDS	402				hypothetical protein
AKMGFOCH_06043	CDS	360				hypothetical protein
AKMGFOCH_06044	CDS	132				hypothetical protein
AKMGFOCH_06045	CDS	426				hypothetical protein
AKMGFOCH_06046	CDS	414				hypothetical protein
AKMGFOCH_06047	CDS	1293	pyrB_2	2.1.3.2		Aspartate carbamoyltransferase
AKMGFOCH_06048	CDS	1413	dosC	2.7.7.65		Diguanylate cyclase DosC
AKMGFOCH_06049	CDS	900	rdgC		COG2974	Recombination-associated protein RdgC
AKMGFOCH_06050	CDS	210				hypothetical protein
AKMGFOCH_06051	CDS	1677	nanT_2			Sialic acid transporter NanT
AKMGFOCH_06052	CDS	1449	sasA_15	2.7.-.-		Adaptive-response sensory-kinase SasA
AKMGFOCH_06053	CDS	690	tctD_5		COG0745	Transcriptional regulatory protein tctD
AKMGFOCH_06054	CDS	1065	recA		COG0468	Protein RecA
AKMGFOCH_06055	CDS	735	recX			Regulatory protein RecX
AKMGFOCH_06056	CDS	918	metR_2			HTH-type transcriptional regulator MetR
AKMGFOCH_06057	CDS	2298	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
AKMGFOCH_06058	CDS	3975	dltA_4	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AKMGFOCH_06059	CDS	603				hypothetical protein
AKMGFOCH_06060	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
AKMGFOCH_06061	CDS	882	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
AKMGFOCH_06062	CDS	699				hypothetical protein
AKMGFOCH_06063	CDS	807				hypothetical protein
AKMGFOCH_06064	CDS	123				hypothetical protein
AKMGFOCH_06065	CDS	945	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
AKMGFOCH_06066	CDS	813				hypothetical protein
AKMGFOCH_06067	CDS	1194				hypothetical protein
AKMGFOCH_06068	CDS	1614				hypothetical protein
AKMGFOCH_06069	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
AKMGFOCH_06070	CDS	840	kipR		COG1414	HTH-type transcriptional regulator KipR
AKMGFOCH_06071	CDS	765	fabG2	1.-.-.-		putative oxidoreductase
AKMGFOCH_06072	CDS	1212				hypothetical protein
AKMGFOCH_06073	CDS	399				hypothetical protein
AKMGFOCH_06074	CDS	780	gno_4	1.1.1.-		Gluconate 5-dehydrogenase
AKMGFOCH_06075	CDS	762	lptB_13	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
AKMGFOCH_06076	CDS	693	livF_24		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
AKMGFOCH_06077	CDS	1878				hypothetical protein
AKMGFOCH_06078	CDS	303				hypothetical protein
AKMGFOCH_06079	CDS	696	nagK_3	3.7.1.20		Fumarylpyruvate hydrolase
AKMGFOCH_06080	CDS	132				hypothetical protein
AKMGFOCH_06081	CDS	1701				hypothetical protein
AKMGFOCH_06082	CDS	468	bcp_2	1.11.1.15	COG1225	Putative peroxiredoxin bcp
AKMGFOCH_06083	CDS	462				hypothetical protein
AKMGFOCH_06084	CDS	1185	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AKMGFOCH_06085	CDS	1305	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AKMGFOCH_06086	CDS	1410	thrC_3	4.2.3.1	COG0498	Threonine synthase
AKMGFOCH_06087	CDS	222				hypothetical protein
AKMGFOCH_06088	CDS	1020	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
AKMGFOCH_06089	CDS	2706	pepN	3.4.11.2	COG0308	Aminopeptidase N
AKMGFOCH_06090	CDS	636				hypothetical protein
AKMGFOCH_06091	CDS	387				hypothetical protein
AKMGFOCH_06092	CDS	1461	tldD	3.4.-.-	COG0312	Metalloprotease TldD
AKMGFOCH_06093	CDS	1074	aroG_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
AKMGFOCH_06094	CDS	1410		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AKMGFOCH_06095	CDS	1500		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AKMGFOCH_06096	CDS	1104				hypothetical protein
AKMGFOCH_06097	CDS	1230	lutA			Lactate utilization protein A
AKMGFOCH_06098	CDS	1440	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
AKMGFOCH_06099	CDS	318	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
AKMGFOCH_06100	CDS	1119	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
AKMGFOCH_06101	CDS	876				hypothetical protein
AKMGFOCH_06102	CDS	990				hypothetical protein
AKMGFOCH_06103	CDS	921	gcvA_11			Glycine cleavage system transcriptional activator
AKMGFOCH_06104	CDS	1119	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AKMGFOCH_06105	CDS	819				hypothetical protein
AKMGFOCH_06106	CDS	612	yibF_2		COG0625	putative GST-like protein YibF
AKMGFOCH_06107	CDS	1377	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
AKMGFOCH_06108	CDS	459			COG3909	Cytochrome c'
AKMGFOCH_06109	CDS	693				hypothetical protein
AKMGFOCH_06110	CDS	282				hypothetical protein
AKMGFOCH_06111	CDS	360				hypothetical protein
AKMGFOCH_06112	CDS	429				hypothetical protein
AKMGFOCH_06113	CDS	705				hypothetical protein
AKMGFOCH_06114	CDS	1128	ydiK_3		COG0628	Putative transport protein YdiK
AKMGFOCH_06115	CDS	222				hypothetical protein
AKMGFOCH_06116	CDS	1818				hypothetical protein
AKMGFOCH_06117	CDS	762				hypothetical protein
AKMGFOCH_06118	CDS	258				hypothetical protein
AKMGFOCH_06119	CDS	594				hypothetical protein
AKMGFOCH_06120	CDS	1476				hypothetical protein
AKMGFOCH_06121	CDS	441				hypothetical protein
AKMGFOCH_06122	CDS	450				hypothetical protein
AKMGFOCH_06123	CDS	1674				hypothetical protein
AKMGFOCH_06124	CDS	600				hypothetical protein
AKMGFOCH_06125	CDS	300				hypothetical protein
AKMGFOCH_06126	CDS	1029				hypothetical protein
AKMGFOCH_06127	CDS	744				hypothetical protein
AKMGFOCH_06128	CDS	354				hypothetical protein
AKMGFOCH_06129	CDS	1182				hypothetical protein
AKMGFOCH_06130	CDS	666				hypothetical protein
AKMGFOCH_06131	CDS	930				hypothetical protein
AKMGFOCH_06132	CDS	351				hypothetical protein
AKMGFOCH_06133	CDS	1023	xerC_5			Tyrosine recombinase XerC
AKMGFOCH_06134	CDS	462				hypothetical protein
AKMGFOCH_06135	CDS	531				hypothetical protein
AKMGFOCH_06136	CDS	273				hypothetical protein
AKMGFOCH_06137	CDS	1521				hypothetical protein
AKMGFOCH_06138	CDS	261				hypothetical protein
AKMGFOCH_06139	CDS	936	yddG		COG0697	Aromatic amino acid exporter YddG
AKMGFOCH_06140	CDS	192				hypothetical protein
AKMGFOCH_06141	CDS	255				hypothetical protein
AKMGFOCH_06142	CDS	192				hypothetical protein
AKMGFOCH_06143	CDS	918				hypothetical protein
AKMGFOCH_06144	tRNA	77				tRNA-Met(cat)
AKMGFOCH_06145	CDS	1317	egtB	1.14.99.50		Hercynine oxygenase
AKMGFOCH_06146	CDS	978	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
AKMGFOCH_06147	CDS	333				hypothetical protein
AKMGFOCH_06148	CDS	1467		2.7.8.-		Cardiolipin synthase
AKMGFOCH_06149	CDS	1671				hypothetical protein
AKMGFOCH_06150	CDS	1224				hypothetical protein
AKMGFOCH_06151	CDS	945				hypothetical protein
AKMGFOCH_06152	CDS	909	eamA_3		COG0697	putative amino-acid metabolite efflux pump
AKMGFOCH_06153	CDS	441		2.3.1.-		Acetyltransferase
AKMGFOCH_06154	tRNA	85				tRNA-Leu(cag)
AKMGFOCH_06155	CDS	612				hypothetical protein
AKMGFOCH_06156	tRNA	85				tRNA-Leu(cag)
AKMGFOCH_06157	CDS	2466	rnr	3.1.13.1	COG0557	Ribonuclease R
AKMGFOCH_06158	CDS	738	rlmB_2	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AKMGFOCH_06159	CDS	1245	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
AKMGFOCH_06160	CDS	681		1.14.11.-	COG3128	PKHD-type hydroxylase
AKMGFOCH_06161	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
AKMGFOCH_06162	tRNA	76				tRNA-Val(tac)
AKMGFOCH_06163	CDS	702				hypothetical protein
AKMGFOCH_06164	CDS	990	tolQ_4			Tol-Pal system protein TolQ
AKMGFOCH_06165	CDS	480	tolR_2			Tol-Pal system protein TolR
AKMGFOCH_06166	CDS	672	qseB_6			Transcriptional regulatory protein QseB
AKMGFOCH_06167	CDS	1116	sasA_16	2.7.-.-		Adaptive-response sensory-kinase SasA
AKMGFOCH_06168	CDS	1929	kup			Low affinity potassium transport system protein kup
AKMGFOCH_06169	CDS	1341	argG	6.3.4.5	COG0137	Argininosuccinate synthase
AKMGFOCH_06170	CDS	972	argP_7			HTH-type transcriptional regulator ArgP
AKMGFOCH_06171	CDS	900	pmdD_3	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
AKMGFOCH_06172	CDS	957				hypothetical protein
AKMGFOCH_06173	CDS	531				hypothetical protein
AKMGFOCH_06174	CDS	564				hypothetical protein
AKMGFOCH_06175	CDS	888				hypothetical protein
AKMGFOCH_06176	CDS	960	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
AKMGFOCH_06177	CDS	1182	argD_3	2.6.1.11	COG4992	Acetylornithine aminotransferase
AKMGFOCH_06178	CDS	195				hypothetical protein
AKMGFOCH_06179	CDS	1278	dctM_6		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
AKMGFOCH_06180	CDS	501				hypothetical protein
AKMGFOCH_06181	CDS	975			COG1638	Solute-binding protein
AKMGFOCH_06182	CDS	2532				hypothetical protein
AKMGFOCH_06183	CDS	423				hypothetical protein
AKMGFOCH_06184	CDS	666	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
AKMGFOCH_06185	CDS	1104	spuD		COG0687	Putrescine-binding periplasmic protein SpuD
AKMGFOCH_06186	CDS	1128	potA_6	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AKMGFOCH_06187	CDS	921	potH		COG1176	Putrescine transport system permease protein PotH
AKMGFOCH_06188	CDS	810	ydcV_3			Inner membrane ABC transporter permease protein YdcV
AKMGFOCH_06189	CDS	357			COG1393	putative protein
AKMGFOCH_06190	CDS	726		3.2.2.-		Putative 3-methyladenine DNA glycosylase
AKMGFOCH_06191	CDS	669				hypothetical protein
AKMGFOCH_06192	CDS	1380				hypothetical protein
AKMGFOCH_06193	CDS	1530	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
AKMGFOCH_06194	CDS	1665	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
AKMGFOCH_06195	CDS	681	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
AKMGFOCH_06196	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
AKMGFOCH_06197	CDS	1953	plcN_5	3.1.4.3	COG3511	Non-hemolytic phospholipase C
AKMGFOCH_06198	CDS	273				putative Fe(2+)-trafficking protein
AKMGFOCH_06199	CDS	1359	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
AKMGFOCH_06200	CDS	3942				hypothetical protein
AKMGFOCH_06201	CDS	1734				hypothetical protein
AKMGFOCH_06202	CDS	1296	btuD_17	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AKMGFOCH_06203	CDS	900				hypothetical protein
AKMGFOCH_06204	CDS	3492	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
AKMGFOCH_06205	CDS	1092	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AKMGFOCH_06206	CDS	849				hypothetical protein
AKMGFOCH_06207	CDS	756				hypothetical protein
AKMGFOCH_06208	CDS	1125	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AKMGFOCH_06209	CDS	708				hypothetical protein
AKMGFOCH_06210	CDS	1179	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AKMGFOCH_06211	CDS	195				hypothetical protein
AKMGFOCH_06212	CDS	765				hypothetical protein
AKMGFOCH_06213	CDS	972	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
AKMGFOCH_06214	CDS	1776	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
AKMGFOCH_06215	CDS	1818	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
AKMGFOCH_06216	CDS	228				hypothetical protein
AKMGFOCH_06217	CDS	1473				hypothetical protein
AKMGFOCH_06218	CDS	702				hypothetical protein
AKMGFOCH_06219	CDS	1482	rng	3.1.26.-	COG1530	Ribonuclease G
AKMGFOCH_06220	rRNA	1527				16S ribosomal RNA
AKMGFOCH_06221	tRNA	77				tRNA-Ile(gat)
AKMGFOCH_06222	tRNA	76				tRNA-Ala(tgc)
AKMGFOCH_06223	rRNA	2878				23S ribosomal RNA
AKMGFOCH_06224	rRNA	108				5S ribosomal RNA
AKMGFOCH_06225	CDS	1605	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
AKMGFOCH_06226	CDS	1953	dctB	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
AKMGFOCH_06227	CDS	1341	dctA_2			C4-dicarboxylate transport protein
AKMGFOCH_06228	CDS	612	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
AKMGFOCH_06229	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
AKMGFOCH_06230	CDS	405	rsfS		COG0799	Ribosomal silencing factor RsfS
AKMGFOCH_06231	CDS	588	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
AKMGFOCH_06232	CDS	912	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
AKMGFOCH_06233	CDS	1308	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AKMGFOCH_06234	CDS	732			COG0217	putative transcriptional regulatory protein
AKMGFOCH_06235	CDS	1524				hypothetical protein
AKMGFOCH_06236	CDS	1065	dmlA_2	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
AKMGFOCH_06237	CDS	957				hypothetical protein
AKMGFOCH_06238	CDS	1620	emrB_3			Multidrug export protein EmrB
AKMGFOCH_06239	CDS	1260	emrA		COG1566	Multidrug export protein EmrA
AKMGFOCH_06240	CDS	1374	oprM_9		COG1538	Outer membrane protein OprM
AKMGFOCH_06241	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
AKMGFOCH_06242	CDS	891				hypothetical protein
AKMGFOCH_06243	CDS	981				hypothetical protein
AKMGFOCH_06244	CDS	990	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
AKMGFOCH_06245	CDS	1509	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
AKMGFOCH_06246	CDS	882				hypothetical protein
AKMGFOCH_06247	CDS	1191	aauB	1.4.9.2		Aralkylamine dehydrogenase heavy chain
AKMGFOCH_06248	CDS	558				hypothetical protein
AKMGFOCH_06249	CDS	639	mauD			Methylamine utilization protein MauD
AKMGFOCH_06250	CDS	516	aauA	1.4.9.2		Aralkylamine dehydrogenase light chain
AKMGFOCH_06251	CDS	576				hypothetical protein
AKMGFOCH_06252	CDS	999	nphR_3			Transcriptional activator NphR
AKMGFOCH_06253	CDS	675	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
AKMGFOCH_06254	CDS	2766	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
AKMGFOCH_06255	CDS	3639				hypothetical protein
AKMGFOCH_06256	CDS	348				hypothetical protein
AKMGFOCH_06257	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
AKMGFOCH_06258	CDS	327	trxA		COG0526	Thioredoxin 1
AKMGFOCH_06259	CDS	1962	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
AKMGFOCH_06260	CDS	612				hypothetical protein
AKMGFOCH_06261	CDS	2322	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
AKMGFOCH_06262	CDS	624	betI_4			HTH-type transcriptional regulator BetI
AKMGFOCH_06263	CDS	1266				hypothetical protein
AKMGFOCH_06264	CDS	1341	bioA_2	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
AKMGFOCH_06265	CDS	942				hypothetical protein
AKMGFOCH_06266	CDS	549				hypothetical protein
AKMGFOCH_06267	CDS	561	ectA	2.3.1.178		L-2,4-diaminobutyric acid acetyltransferase
AKMGFOCH_06268	CDS	1308	ectB	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate transaminase
AKMGFOCH_06269	CDS	405	ectC	4.2.1.108		L-ectoine synthase
AKMGFOCH_06270	CDS	927	ectD	1.14.11.55		Ectoine dioxygenase
AKMGFOCH_06271	CDS	873	ycbX		COG0633	putative protein YcbX
AKMGFOCH_06272	CDS	318	gdx_2		COG2076	Guanidinium exporter
AKMGFOCH_06273	CDS	369	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
AKMGFOCH_06274	CDS	1047	ascD_2	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
AKMGFOCH_06275	CDS	1257	dadA1_4	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
AKMGFOCH_06276	CDS	1341	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
AKMGFOCH_06277	CDS	453				hypothetical protein
AKMGFOCH_06278	CDS	2625	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
AKMGFOCH_06279	CDS	255	tusA		COG0425	Sulfur carrier protein TusA
AKMGFOCH_06280	CDS	582				hypothetical protein
AKMGFOCH_06281	CDS	261	rpsP		COG0228	30S ribosomal protein S16
AKMGFOCH_06282	CDS	621	rimM		COG0806	Ribosome maturation factor RimM
AKMGFOCH_06283	CDS	819	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
