locus_tag	ftype	length_bp	gene	EC_number	COG	product
APNAJNJK_05087	CDS	912	dmlR_30			HTH-type transcriptional regulator DmlR
APNAJNJK_05088	CDS	1407	rocC		COG0833	Amino-acid permease RocC
APNAJNJK_05089	CDS	1251	kynU	3.7.1.3		Kynureninase
APNAJNJK_05090	CDS	474	lrp_11		COG1522	Leucine-responsive regulatory protein
APNAJNJK_05091	CDS	624				hypothetical protein
APNAJNJK_05092	CDS	1047		3.4.11.-	COG3191	putative aminopeptidase
APNAJNJK_05093	CDS	786			COG0834	putative amino-acid ABC transporter-binding protein
APNAJNJK_05094	CDS	750	tcyB		COG0765	L-cystine transport system permease protein TcyB
APNAJNJK_05095	CDS	762	tcyC_4	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
APNAJNJK_05096	CDS	789				hypothetical protein
APNAJNJK_05097	CDS	1290				hypothetical protein
APNAJNJK_05098	CDS	1518				hypothetical protein
APNAJNJK_05099	CDS	435				hypothetical protein
APNAJNJK_05100	CDS	618	ypmQ_3		COG1999	SCO1 protein 
APNAJNJK_05101	CDS	492				hypothetical protein
APNAJNJK_05102	CDS	378				hypothetical protein
APNAJNJK_05103	CDS	1203	regB	2.7.13.3		Sensor histidine kinase RegB
APNAJNJK_05104	CDS	555	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
APNAJNJK_05105	CDS	858	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
APNAJNJK_05106	CDS	1977	cyoB_1	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
APNAJNJK_05107	CDS	615	cyoC_1		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
APNAJNJK_05108	CDS	351	cyoD_1		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
APNAJNJK_05109	CDS	618				hypothetical protein
APNAJNJK_05110	CDS	2142	cntO_4			Metal-pseudopaline receptor CntO
APNAJNJK_05111	CDS	216	slyX			Protein SlyX
APNAJNJK_05112	CDS	360				hypothetical protein
APNAJNJK_05113	CDS	378				hypothetical protein
APNAJNJK_05114	CDS	2295	maeB_3	1.1.1.40	COG0280	NADP-dependent malic enzyme
APNAJNJK_05115	CDS	963	gbpR_5			HTH-type transcriptional regulator GbpR
APNAJNJK_05116	CDS	795	rhaS_12			HTH-type transcriptional activator RhaS
APNAJNJK_05117	CDS	888				hypothetical protein
APNAJNJK_05118	CDS	702				hypothetical protein
APNAJNJK_05119	CDS	471				hypothetical protein
APNAJNJK_05120	CDS	1410				hypothetical protein
APNAJNJK_05121	CDS	891	gltC_8			HTH-type transcriptional regulator GltC
APNAJNJK_05122	CDS	411				hypothetical protein
APNAJNJK_05123	CDS	771				hypothetical protein
APNAJNJK_05124	CDS	810	baiA_1	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
APNAJNJK_05125	CDS	153				hypothetical protein
APNAJNJK_05126	CDS	888	hdfR_13			HTH-type transcriptional regulator HdfR
APNAJNJK_05127	CDS	903	ephA_2	3.3.2.10		Epoxide hydrolase A
APNAJNJK_05128	CDS	333				hypothetical protein
APNAJNJK_05129	CDS	537	ttr	2.3.1.-		Acetyltransferase
APNAJNJK_05130	CDS	606				hypothetical protein
APNAJNJK_05131	CDS	1545	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
APNAJNJK_05132	CDS	696				hypothetical protein
APNAJNJK_05133	CDS	660	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
APNAJNJK_05134	CDS	543				hypothetical protein
APNAJNJK_05135	CDS	858	rclR_2		COG2207	RCS-specific HTH-type transcriptional activator RclR
APNAJNJK_05136	CDS	267				hypothetical protein
APNAJNJK_05137	CDS	378				hypothetical protein
APNAJNJK_05138	CDS	366	egtB_2	1.14.99.50		Hercynine oxygenase
APNAJNJK_05139	CDS	384				hypothetical protein
APNAJNJK_05140	CDS	822				hypothetical protein
APNAJNJK_05141	CDS	369				hypothetical protein
APNAJNJK_05142	CDS	519	srpB		COG1285	Protein SrpB
APNAJNJK_05143	CDS	777	fabG_13	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
APNAJNJK_05144	CDS	690	yieH_2	3.1.3.-	COG0637	6-phosphogluconate phosphatase
APNAJNJK_05145	CDS	708				hypothetical protein
APNAJNJK_05146	CDS	651				hypothetical protein
APNAJNJK_05147	CDS	2661	citB_2	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
APNAJNJK_05148	CDS	894				hypothetical protein
APNAJNJK_05149	CDS	2454	fcuA_4			Ferrichrome receptor FcuA
APNAJNJK_05150	CDS	981	fecR_12		COG3712	Protein FecR
APNAJNJK_05151	CDS	522	fecI_14		COG1595	putative RNA polymerase sigma factor FecI
APNAJNJK_05152	CDS	798	hdfR_14			HTH-type transcriptional regulator HdfR
APNAJNJK_05153	CDS	735		1.-.-.-		putative oxidoreductase
APNAJNJK_05154	CDS	2331	fpvA_4		COG4773	Ferripyoverdine receptor
APNAJNJK_05155	CDS	996				hypothetical protein
APNAJNJK_05156	CDS	504	sigE		COG1595	ECF RNA polymerase sigma factor SigE
APNAJNJK_05157	CDS	243				hypothetical protein
APNAJNJK_05158	CDS	2079				hypothetical protein
APNAJNJK_05159	CDS	894				hypothetical protein
APNAJNJK_05160	CDS	492				hypothetical protein
APNAJNJK_05161	CDS	630				hypothetical protein
APNAJNJK_05162	CDS	1065	prtS	3.4.24.-		Protease PrtS
APNAJNJK_05163	CDS	336				hypothetical protein
APNAJNJK_05164	CDS	1233	nimT_2		COG2807	2-nitroimidazole transporter
APNAJNJK_05165	CDS	786	nimR_9			HTH-type transcriptional regulator NimR
APNAJNJK_05166	CDS	768	tam_3	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
APNAJNJK_05167	CDS	714				hypothetical protein
APNAJNJK_05168	CDS	999	alx		COG0861	Putative membrane-bound redox modulator Alx
APNAJNJK_05169	CDS	894	nhaR		COG0583	Transcriptional activator protein NhaR
APNAJNJK_05170	CDS	402				hypothetical protein
APNAJNJK_05171	CDS	603				hypothetical protein
APNAJNJK_05172	CDS	402				hypothetical protein
APNAJNJK_05173	CDS	1371				hypothetical protein
APNAJNJK_05174	CDS	2373	fhuA_10		COG1629	Ferrichrome outer membrane transporter/phage receptor
APNAJNJK_05175	CDS	993				hypothetical protein
APNAJNJK_05176	CDS	507	fecI_15		COG1595	putative RNA polymerase sigma factor FecI
APNAJNJK_05177	CDS	576				hypothetical protein
APNAJNJK_05178	CDS	1044	aphB	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 2
APNAJNJK_05179	CDS	900	yjiE_4			HTH-type transcriptional regulator YjiE
APNAJNJK_05180	CDS	1329	dgdA_2	4.1.1.64		2,2-dialkylglycine decarboxylase
APNAJNJK_05181	CDS	1017	yhdW_5			Putative amino-acid ABC transporter-binding protein YhdW
APNAJNJK_05182	CDS	1335	yhjE			Inner membrane metabolite transport protein YhjE
APNAJNJK_05183	CDS	1044				hypothetical protein
APNAJNJK_05184	CDS	2004	cyoB_2	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
APNAJNJK_05185	CDS	642	cyoC_2		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
APNAJNJK_05186	CDS	399	cyoD_2		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
APNAJNJK_05187	CDS	792			COG3346	putative SURF1-like protein
APNAJNJK_05188	CDS	1170				Outer membrane porin protein
APNAJNJK_05189	CDS	1179				Outer membrane porin protein
APNAJNJK_05190	CDS	1107				Outer membrane porin protein
APNAJNJK_05191	CDS	789	nimR_10			HTH-type transcriptional regulator NimR
APNAJNJK_05192	CDS	1167	mdtL_3			Multidrug resistance protein MdtL
APNAJNJK_05193	CDS	699				hypothetical protein
APNAJNJK_05194	CDS	1323				hypothetical protein
APNAJNJK_05195	CDS	609	yfcG_6	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
APNAJNJK_05196	CDS	1005	pafB		COG2378	Protein PafB
APNAJNJK_05197	CDS	366				hypothetical protein
APNAJNJK_05198	CDS	444				hypothetical protein
APNAJNJK_05199	CDS	798				hypothetical protein
APNAJNJK_05200	CDS	699	rcsB_3		COG2197	Transcriptional regulatory protein RcsB
APNAJNJK_05201	CDS	696			COG1357	Pentapeptide repeat protein
APNAJNJK_05202	CDS	2244	plcN_4	3.1.4.3	COG3511	Non-hemolytic phospholipase C
APNAJNJK_05203	CDS	978				hypothetical protein
APNAJNJK_05204	CDS	813				hypothetical protein
APNAJNJK_05205	CDS	1269	nasR			Nitrate regulatory protein
APNAJNJK_05206	CDS	405	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
APNAJNJK_05207	CDS	2553	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
APNAJNJK_05208	CDS	4284	napA_2	1.9.6.1		Periplasmic nitrate reductase
APNAJNJK_05209	CDS	729				hypothetical protein
APNAJNJK_05210	CDS	1050	tas		COG0667	Protein tas
APNAJNJK_05211	CDS	891	auaH	1.1.1.394		Aurachin B dehydrogenase
APNAJNJK_05212	CDS	960				hypothetical protein
APNAJNJK_05213	CDS	804	dkgB_2	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
APNAJNJK_05214	CDS	903	dmlR_31			HTH-type transcriptional regulator DmlR
APNAJNJK_05215	CDS	360	yciH		COG0023	putative protein YciH
APNAJNJK_05216	CDS	351				hypothetical protein
APNAJNJK_05217	CDS	453				hypothetical protein
APNAJNJK_05218	CDS	891	dmlR_32			HTH-type transcriptional regulator DmlR
APNAJNJK_05219	CDS	1167	tarD_1	4.2.1.81	COG4948	D(-)-tartrate dehydratase
APNAJNJK_05220	CDS	837	nimR_11			HTH-type transcriptional regulator NimR
APNAJNJK_05221	CDS	1212	kmo_2	1.14.13.9		Kynurenine 3-monooxygenase
APNAJNJK_05222	CDS	1845				hypothetical protein
APNAJNJK_05223	CDS	1155	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
APNAJNJK_05224	CDS	315				hypothetical protein
APNAJNJK_05225	CDS	360				hypothetical protein
APNAJNJK_05226	CDS	606	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
APNAJNJK_05227	CDS	1263	sbnD_2			Staphyloferrin B transporter
APNAJNJK_05228	CDS	954				hypothetical protein
APNAJNJK_05229	CDS	1218	tetA_2			Tetracycline resistance protein, class C
APNAJNJK_05230	CDS	1137				hypothetical protein
APNAJNJK_05231	CDS	984	cdhR_8		COG4977	HTH-type transcriptional regulator CdhR
APNAJNJK_05232	CDS	1008				hypothetical protein
APNAJNJK_05233	CDS	936	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
APNAJNJK_05234	CDS	2319	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
APNAJNJK_05235	CDS	852	nap	3.1.1.1	COG0596	putative carboxylesterase nap
APNAJNJK_05236	CDS	450	yjaB_2	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
APNAJNJK_05237	CDS	687	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
APNAJNJK_05238	CDS	1428				putative multidrug-efflux transporter
APNAJNJK_05239	CDS	972		1.1.1.81	COG0111	Hydroxypyruvate reductase
APNAJNJK_05240	CDS	900	cynR_9			HTH-type transcriptional regulator CynR
APNAJNJK_05241	CDS	789				hypothetical protein
APNAJNJK_05242	CDS	768	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
APNAJNJK_05243	CDS	876				hypothetical protein
APNAJNJK_05244	CDS	744				hypothetical protein
APNAJNJK_05245	CDS	399				hypothetical protein
APNAJNJK_05246	CDS	306				hypothetical protein
APNAJNJK_05247	CDS	1770	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
APNAJNJK_05248	CDS	480				hypothetical protein
APNAJNJK_05249	CDS	645				hypothetical protein
APNAJNJK_05250	CDS	1110				hypothetical protein
APNAJNJK_05251	CDS	1023	czcD_3		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
APNAJNJK_05252	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
APNAJNJK_05253	CDS	1191				hypothetical protein
APNAJNJK_05254	CDS	1737	irtA_2	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
APNAJNJK_05255	CDS	1743		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
APNAJNJK_05256	CDS	666				hypothetical protein
APNAJNJK_05257	CDS	2229				hypothetical protein
APNAJNJK_05258	CDS	282				hypothetical protein
APNAJNJK_05259	CDS	1605	lig	6.5.1.1		DNA ligase
APNAJNJK_05260	CDS	1005				hypothetical protein
APNAJNJK_05261	CDS	2505	pupB_3			Ferric-pseudobactin BN7/BN8 receptor
APNAJNJK_05262	CDS	984	fecR_13		COG3712	Protein FecR
APNAJNJK_05263	CDS	537	fecI_16		COG1595	putative RNA polymerase sigma factor FecI
APNAJNJK_05264	CDS	3366	rcsC_17	2.7.13.3		Sensor histidine kinase RcsC
APNAJNJK_05265	CDS	477				hypothetical protein
APNAJNJK_05266	CDS	768	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
APNAJNJK_05267	CDS	498				hypothetical protein
APNAJNJK_05268	CDS	1206	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
APNAJNJK_05269	CDS	960				hypothetical protein
APNAJNJK_05270	CDS	1197	uctC_6	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
APNAJNJK_05271	CDS	972				hypothetical protein
APNAJNJK_05272	CDS	1161	argE_2	3.5.1.16		Acetylornithine deacetylase
APNAJNJK_05273	CDS	963				hypothetical protein
APNAJNJK_05274	CDS	1608	alsS	2.2.1.6	COG0028	Acetolactate synthase
APNAJNJK_05275	CDS	1200	aatB_2	2.6.1.1	COG0436	Aspartate aminotransferase
APNAJNJK_05276	CDS	915				hypothetical protein
APNAJNJK_05277	CDS	912	cynR_10			HTH-type transcriptional regulator CynR
APNAJNJK_05278	CDS	423				hypothetical protein
APNAJNJK_05279	CDS	594				hypothetical protein
APNAJNJK_05280	CDS	519				hypothetical protein
APNAJNJK_05281	CDS	588				hypothetical protein
APNAJNJK_05282	CDS	960	yjiE_5			HTH-type transcriptional regulator YjiE
APNAJNJK_05283	CDS	924	dapA_5	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
APNAJNJK_05284	CDS	1005				hypothetical protein
APNAJNJK_05285	CDS	1176	tarD_2	4.2.1.81	COG4948	D(-)-tartrate dehydratase
APNAJNJK_05286	CDS	1092	ghrB_3	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
APNAJNJK_05287	CDS	1140				Outer membrane porin protein 32
APNAJNJK_05288	CDS	1650	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
APNAJNJK_05289	CDS	1527				hypothetical protein
APNAJNJK_05290	CDS	777				hypothetical protein
APNAJNJK_05291	CDS	1014				hypothetical protein
APNAJNJK_05292	CDS	696				hypothetical protein
APNAJNJK_05293	CDS	909	dmlR_33			HTH-type transcriptional regulator DmlR
APNAJNJK_05294	CDS	675				hypothetical protein
APNAJNJK_05295	CDS	2076				hypothetical protein
APNAJNJK_05296	CDS	846				hypothetical protein
APNAJNJK_05297	CDS	495	fecI_17		COG1595	putative RNA polymerase sigma factor FecI
APNAJNJK_05298	CDS	1029	fecR_14		COG3712	Protein FecR
APNAJNJK_05299	CDS	2478	pupA			Ferric-pseudobactin 358 receptor
APNAJNJK_05300	CDS	483				hypothetical protein
APNAJNJK_05301	CDS	654				hypothetical protein
APNAJNJK_05302	CDS	120				hypothetical protein
APNAJNJK_05303	CDS	288	groS_2			10 kDa chaperonin
APNAJNJK_05304	CDS	1641	groL_2		COG0459	60 kDa chaperonin
APNAJNJK_05305	CDS	948				hypothetical protein
APNAJNJK_05306	CDS	495	hosA			Transcriptional regulator HosA
APNAJNJK_05307	CDS	1458	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
APNAJNJK_05308	CDS	432	amnD	3.5.99.5		2-aminomuconate deaminase
APNAJNJK_05309	CDS	966	gbpR_6			HTH-type transcriptional regulator GbpR
APNAJNJK_05310	CDS	552	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
APNAJNJK_05311	CDS	1002				hypothetical protein
APNAJNJK_05312	CDS	1176			COG0683	Leu/Ile/Val-binding protein 
APNAJNJK_05313	CDS	921	livH_17		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
APNAJNJK_05314	CDS	987				hypothetical protein
APNAJNJK_05315	CDS	780	lptB_9	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
APNAJNJK_05316	CDS	711	livF_21		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
APNAJNJK_05317	CDS	1629	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
APNAJNJK_05318	CDS	399	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
APNAJNJK_05319	CDS	1317	ndh	1.6.99.3	COG1252	NADH dehydrogenase
APNAJNJK_05320	CDS	819	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
APNAJNJK_05321	CDS	567	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
APNAJNJK_05322	CDS	507	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
APNAJNJK_05323	CDS	966	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
APNAJNJK_05324	CDS	492	nusB			Transcription antitermination protein NusB
APNAJNJK_05325	CDS	531	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
APNAJNJK_05326	CDS	1176	ribBA	3.5.4.25		Riboflavin biosynthesis protein RibBA
APNAJNJK_05327	CDS	807				hypothetical protein
APNAJNJK_05328	CDS	816	gylR			Glycerol operon regulatory protein
APNAJNJK_05329	CDS	999				hypothetical protein
APNAJNJK_05330	CDS	771	tcyC_5	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
APNAJNJK_05331	CDS	900	phnE_2		COG3639	Phosphate-import permease protein PhnE
APNAJNJK_05332	CDS	825	phnE_3		COG3639	Phosphate-import permease protein PhnE
APNAJNJK_05333	CDS	4224				hypothetical protein
APNAJNJK_05334	CDS	1659				hypothetical protein
APNAJNJK_05335	CDS	1353	ftsY		COG0552	Signal recognition particle receptor FtsY
APNAJNJK_05336	CDS	510	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
APNAJNJK_05337	CDS	504	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
APNAJNJK_05338	CDS	252	fdx_4		COG1145	Ferredoxin
APNAJNJK_05339	CDS	1221	ydcO_2		COG3135	Inner membrane protein YdcO
APNAJNJK_05340	CDS	387				hypothetical protein
APNAJNJK_05341	CDS	2499				hypothetical protein
APNAJNJK_05342	CDS	1599	bmr3_1			Multidrug resistance protein 3
APNAJNJK_05343	CDS	447				hypothetical protein
APNAJNJK_05344	CDS	492				hypothetical protein
APNAJNJK_05345	CDS	1614	expZ		COG0488	Nucleotide-binding protein ExpZ
APNAJNJK_05346	CDS	2295	fhuE_2		COG4773	FhuE receptor
APNAJNJK_05347	CDS	1041	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
APNAJNJK_05348	CDS	1158				hypothetical protein
APNAJNJK_05349	CDS	864				hypothetical protein
APNAJNJK_05350	CDS	1065				hypothetical protein
APNAJNJK_05351	CDS	1860				hypothetical protein
APNAJNJK_05352	CDS	1380				hypothetical protein
APNAJNJK_05353	CDS	1665				hypothetical protein
APNAJNJK_05354	CDS	2799				hypothetical protein
APNAJNJK_05355	CDS	138				hypothetical protein
APNAJNJK_05356	CDS	1062				hypothetical protein
APNAJNJK_05357	CDS	861	intA_4		COG0582	Prophage integrase IntA
APNAJNJK_05358	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
APNAJNJK_05359	CDS	780				hypothetical protein
APNAJNJK_05360	CDS	597	pth	3.1.1.29		Peptidyl-tRNA hydrolase
APNAJNJK_05361	CDS	615	rplY			50S ribosomal protein L25
APNAJNJK_05362	CDS	951	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
APNAJNJK_05363	tRNA	77				tRNA-Gln(ttg)
APNAJNJK_05364	CDS	942	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
APNAJNJK_05365	CDS	1599	tar_5		COG0840	Methyl-accepting chemotaxis protein II
APNAJNJK_05366	CDS	597	lolB		COG3017	Outer-membrane lipoprotein LolB
APNAJNJK_05367	CDS	1887	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
APNAJNJK_05368	CDS	732	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
APNAJNJK_05369	CDS	954				hypothetical protein
APNAJNJK_05370	CDS	1680	mhpA_1	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
APNAJNJK_05371	CDS	219				hypothetical protein
APNAJNJK_05372	CDS	918	pcpR_9			PCP degradation transcriptional activation protein
APNAJNJK_05373	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
APNAJNJK_05374	CDS	1320				hypothetical protein
APNAJNJK_05375	CDS	1017	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
APNAJNJK_05376	CDS	1896	mdoB_2	2.7.8.20		Phosphoglycerol transferase I
APNAJNJK_05377	CDS	729	lutR_3		COG2186	HTH-type transcriptional regulator LutR
APNAJNJK_05378	CDS	840	udh_2	1.1.1.203	COG0451	Uronate dehydrogenase
APNAJNJK_05379	CDS	882		3.1.1.99		6-deoxy-6-sulfogluconolactonase
APNAJNJK_05380	CDS	978			COG1638	Solute-binding protein
APNAJNJK_05381	CDS	564				hypothetical protein
APNAJNJK_05382	CDS	1284	dctM_6		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
APNAJNJK_05383	CDS	786				hypothetical protein
APNAJNJK_05384	CDS	1329				hypothetical protein
APNAJNJK_05385	CDS	714	qseB_5			Transcriptional regulatory protein QseB
APNAJNJK_05386	CDS	1416		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
APNAJNJK_05387	CDS	624				hypothetical protein
APNAJNJK_05388	CDS	1392	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
APNAJNJK_05389	CDS	1560	pgi_3	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
APNAJNJK_05390	CDS	1677	ggt_2	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
APNAJNJK_05391	CDS	1134	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
APNAJNJK_05392	CDS	1158	epsF_3	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
APNAJNJK_05393	CDS	1116	pglH_1	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
APNAJNJK_05394	CDS	1932	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
APNAJNJK_05395	CDS	1146	pglH_2	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
APNAJNJK_05396	CDS	1350	murJ_2			lipid II flippase MurJ
APNAJNJK_05397	CDS	1026	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
APNAJNJK_05398	CDS	1278	wbpA_2	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
APNAJNJK_05399	CDS	1104	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
APNAJNJK_05400	CDS	678	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
APNAJNJK_05401	CDS	441	yhfA		COG1765	Protein YhfA
APNAJNJK_05402	CDS	972	thyA	2.1.1.45	COG0207	Thymidylate synthase
APNAJNJK_05403	CDS	2064			COG2200	putative signaling protein
APNAJNJK_05404	CDS	486				IS1595 family transposase ISSsu9
APNAJNJK_05405	CDS	1419	hisC_5	2.6.1.9		Histidinol-phosphate aminotransferase
APNAJNJK_05406	CDS	1326	bauA_2	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
APNAJNJK_05407	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
APNAJNJK_05408	CDS	1506				hypothetical protein
APNAJNJK_05409	CDS	1566	gsiB_8		COG0747	Glutathione-binding protein GsiB
APNAJNJK_05410	CDS	942	gsiC_8		COG0601	Glutathione transport system permease protein GsiC
APNAJNJK_05411	CDS	906	gsiD_8		COG1173	Glutathione transport system permease protein GsiD
APNAJNJK_05412	CDS	1686	gsiA_10	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
APNAJNJK_05413	CDS	1410	gatA_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
APNAJNJK_05414	CDS	1476				hypothetical protein
APNAJNJK_05415	CDS	1971				hypothetical protein
APNAJNJK_05416	CDS	2874	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
APNAJNJK_05417	CDS	378	gcvH		COG0509	Glycine cleavage system H protein
APNAJNJK_05418	CDS	1101	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
APNAJNJK_05419	CDS	894	zupT_2			Zinc transporter ZupT
APNAJNJK_05420	CDS	627	sodB	1.15.1.1		Superoxide dismutase [Mn/Fe]
APNAJNJK_05421	CDS	1203			COG2081	putative protein
APNAJNJK_05422	CDS	2262	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
APNAJNJK_05423	CDS	453				hypothetical protein
APNAJNJK_05424	CDS	573	mshD	2.3.1.189		Mycothiol acetyltransferase
APNAJNJK_05425	CDS	1239				hypothetical protein
APNAJNJK_05426	CDS	852				hypothetical protein
APNAJNJK_05427	CDS	564	dcd	3.5.4.13		dCTP deaminase
